Entry	Reviewed	Entry Name	Protein names	Gene Names	Gene Ontology (biological process)
Q99590	reviewed	SCAFB_HUMAN	Protein SCAF11 (CTD-associated SR protein 11) (Renal carcinoma antigen NY-REN-40) (SC35-interacting protein 1) (SR-related and CTD-associated factor 11) (SRSF2-interacting protein) (Serine/arginine-rich splicing factor 2-interacting protein) (Splicing factor, arginine/serine-rich 2-interacting protein) (Splicing regulatory protein 129) (SRrp129)	SCAF11 CASP11 SFRS2IP SIP1 SRSF2IP	mRNA processing [GO:0006397]; RNA splicing [GO:0008380]; RNA splicing, via transesterification reactions [GO:0000375]; spliceosomal complex assembly [GO:0000245]
Q99633	reviewed	PRP18_HUMAN	Pre-mRNA-splicing factor 18 (PRP18 homolog) (hPRP18)	PRPF18 HPRP18	generation of catalytic spliceosome for second transesterification step [GO:0000350]; mRNA processing [GO:0006397]; RNA splicing [GO:0008380]
Q9BQ04	reviewed	RBM4B_HUMAN	RNA-binding protein 4B (RNA-binding motif protein 30) (RNA-binding motif protein 4B) (RNA-binding protein 30)	RBM4B RBM30	circadian regulation of gene expression [GO:0032922]; circadian rhythm [GO:0007623]; entrainment of circadian clock by photoperiod [GO:0043153]; mRNA splicing, via spliceosome [GO:0000398]; positive regulation of gene expression [GO:0010628]; regulation of translation [GO:0006417]
Q9BQA1	reviewed	MEP50_HUMAN	Methylosome protein WDR77 (Androgen receptor cofactor p44) (Methylosome protein 50) (MEP-50) (WD repeat-containing protein 77) (p44/Mep50)	WDR77 MEP50 WD45 HKMT1069 Nbla10071	epithelial cell proliferation involved in prostate gland development [GO:0060767]; negative regulation of epithelial cell proliferation involved in prostate gland development [GO:0060770]; oocyte axis specification [GO:0007309]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of mRNA splicing, via spliceosome [GO:0048026]; protein polyubiquitination [GO:0000209]; regulation of transcription by RNA polymerase II [GO:0006357]; secretory columnal luminar epithelial cell differentiation involved in prostate glandular acinus development [GO:0060528]; spliceosomal snRNP assembly [GO:0000387]; ubiquitin-dependent protein catabolic process [GO:0006511]
Q9BRD0	reviewed	BUD13_HUMAN	BUD13 homolog	BUD13	mRNA splicing, via spliceosome [GO:0000398]; U2-type prespliceosome assembly [GO:1903241]
Q9BRL6	reviewed	SRSF8_HUMAN	Serine/arginine-rich splicing factor 8 (Pre-mRNA-splicing factor SRP46) (Splicing factor SRp46) (Splicing factor, arginine/serine-rich 2B)	SRSF8 SFRS2B SRP46	mRNA splicing, via spliceosome [GO:0000398]
Q9BRX9	reviewed	WDR83_HUMAN	WD repeat domain-containing protein 83 (Mitogen-activated protein kinase organizer 1) (MAPK organizer 1)	WDR83 MORG1	inflammatory response to wounding [GO:0090594]; mRNA splicing, via spliceosome [GO:0000398]; regulation of canonical NF-kappaB signal transduction [GO:0043122]; response to hypoxia [GO:0001666]; response to lipopolysaccharide [GO:0032496]; RNA splicing, via transesterification reactions [GO:0000375]
Q9BTD8	reviewed	RBM42_HUMAN	RNA-binding protein 42 (RNA-binding motif protein 42)	RBM42	mRNA splicing, via spliceosome [GO:0000398]; negative regulation of mRNA splicing, via spliceosome [GO:0048025]
Q9BUQ8	reviewed	DDX23_HUMAN	Probable ATP-dependent RNA helicase DDX23 (EC 3.6.4.13) (100 kDa U5 snRNP-specific protein) (DEAD box protein 23) (PRP28 homolog) (U5-100kD)	DDX23	cis assembly of pre-catalytic spliceosome [GO:0000354]; mRNA splicing, via spliceosome [GO:0000398]; R-loop processing [GO:0062176]; RNA splicing [GO:0008380]; RNA splicing, via transesterification reactions [GO:0000375]
Q9BUV0	reviewed	RSRP1_HUMAN	Arginine/serine-rich protein 1	RSRP1 C1orf63 HT033 NPD014	spliceosomal complex assembly [GO:0000245]
Q9BV90	reviewed	SNR25_HUMAN	U11/U12 small nuclear ribonucleoprotein 25 kDa protein (U11/U12 snRNP 25 kDa protein) (U11/U12-25K) (Minus-99 protein)	SNRNP25 C16orf33	mRNA splicing, via spliceosome [GO:0000398]; RNA splicing [GO:0008380]
Q9BW85	reviewed	YJU2_HUMAN	Splicing factor YJU2 (Coiled-coil domain-containing protein 94)	YJU2 CCDC94	generation of catalytic spliceosome for first transesterification step [GO:0000349]; negative regulation of DNA damage response, signal transduction by p53 class mediator [GO:0043518]; RNA splicing [GO:0008380]
Q9BWF3	reviewed	RBM4_HUMAN	RNA-binding protein 4 (Lark homolog) (hLark) (RNA-binding motif protein 4) (RNA-binding motif protein 4a)	RBM4 RBM4A	cap-independent translational initiation [GO:0002190]; circadian regulation of gene expression [GO:0032922]; circadian regulation of translation [GO:0097167]; enteroendocrine cell differentiation [GO:0035883]; entrainment of circadian clock by photoperiod [GO:0043153]; insulin secretion involved in cellular response to glucose stimulus [GO:0035773]; IRES-dependent translational initiation of linear mRNA [GO:0002192]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of translation [GO:0017148]; negative regulation of translation in response to stress [GO:0032055]; negative regulation of translational initiation [GO:0045947]; pancreas development [GO:0031016]; positive regulation of muscle cell differentiation [GO:0051149]; positive regulation of translation [GO:0045727]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of insulin receptor signaling pathway [GO:0046626]; regulation of nucleocytoplasmic transport [GO:0046822]; response to arsenic-containing substance [GO:0046685]; RNA processing [GO:0006396]
Q9BWG6	reviewed	SCNM1_HUMAN	Sodium channel modifier 1	SCNM1	alternative mRNA splicing, via spliceosome [GO:0000380]; RNA splicing [GO:0008380]
Q9BWJ5	reviewed	SF3B5_HUMAN	Splicing factor 3B subunit 5 (SF3b5) (Pre-mRNA-splicing factor SF3b 10 kDa subunit)	SF3B5 SF3B10	mRNA splicing, via spliceosome [GO:0000398]; positive regulation of DNA-templated transcription [GO:0045893]; regulation of DNA repair [GO:0006282]; regulation of RNA splicing [GO:0043484]; U2-type prespliceosome assembly [GO:1903241]
Q9BZC1	reviewed	CELF4_HUMAN	CUGBP Elav-like family member 4 (CELF-4) (Bruno-like protein 4) (CUG-BP- and ETR-3-like factor 4) (RNA-binding protein BRUNOL-4)	CELF4 BRUNOL4	alternative mRNA splicing, via spliceosome [GO:0000380]; embryo development ending in birth or egg hatching [GO:0009792]; excitatory postsynaptic potential [GO:0060079]; germ cell development [GO:0007281]; in utero embryonic development [GO:0001701]; mRNA splice site recognition [GO:0006376]; negative regulation of excitatory postsynaptic potential [GO:0090394]; negative regulation of mRNA splicing, via spliceosome [GO:0048025]; positive regulation of mRNA splicing, via spliceosome [GO:0048026]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of retina development in camera-type eye [GO:1902866]
Q9BZJ0	reviewed	CRNL1_HUMAN	Crooked neck-like protein 1 (Crooked neck homolog) (hCrn)	CRNKL1 CRN CGI-201 MSTP021	mRNA splicing, via spliceosome [GO:0000398]; spliceosomal complex assembly [GO:0000245]
Q9BZL1	reviewed	UBL5_HUMAN	Ubiquitin-like protein 5	UBL5	mRNA splicing, via spliceosome [GO:0000398]; positive regulation of protein targeting to mitochondrion [GO:1903955]; protein modification process [GO:0036211]
Q9H2H8	reviewed	PPIL3_HUMAN	Peptidyl-prolyl cis-trans isomerase-like 3 (PPIase) (EC 5.2.1.8) (Cyclophilin J) (CyPJ) (Cyclophilin-like protein PPIL3) (Rotamase PPIL3)	PPIL3	mRNA splicing, via spliceosome [GO:0000398]; protein folding [GO:0006457]
Q9H307	reviewed	PININ_HUMAN	Pinin (140 kDa nuclear and cell adhesion-related phosphoprotein) (Desmosome-associated protein) (Domain-rich serine protein) (DRS protein) (DRSP) (Melanoma metastasis clone A protein) (Nuclear protein SDK3) (SR-like protein)	PNN DRS MEMA	cell adhesion [GO:0007155]; mRNA splicing, via spliceosome [GO:0000398]
Q9H5Z1	reviewed	DHX35_HUMAN	Probable ATP-dependent RNA helicase DHX35 (EC 3.6.4.13) (DEAH box protein 35)	DHX35 C20orf15 DDX35	in utero embryonic development [GO:0001701]; mRNA splicing, via spliceosome [GO:0000398]
Q9H6T0	reviewed	ESRP2_HUMAN	Epithelial splicing regulatory protein 2 (RNA-binding motif protein 35B) (RNA-binding protein 35B)	ESRP2 RBM35B PP7059	alternative mRNA splicing, via spliceosome [GO:0000380]; branching involved in salivary gland morphogenesis [GO:0060445]; epithelial cell proliferation [GO:0050673]; epithelial tube branching involved in lung morphogenesis [GO:0060441]; positive regulation of epithelial cell proliferation [GO:0050679]; regulation of RNA splicing [GO:0043484]
Q9H840	reviewed	GEMI7_HUMAN	Gem-associated protein 7 (Gemin-7) (SIP3)	GEMIN7	mRNA splicing, via spliceosome [GO:0000398]; spliceosomal snRNP assembly [GO:0000387]
Q9HCE5	reviewed	MET14_HUMAN	N6-adenosine-methyltransferase non-catalytic subunit (Methyltransferase-like protein 14) (hMETTL14)	METTL14 KIAA1627	forebrain radial glial cell differentiation [GO:0021861]; gliogenesis [GO:0042063]; mRNA catabolic process [GO:0006402]; mRNA destabilization [GO:0061157]; mRNA modification [GO:0016556]; mRNA processing [GO:0006397]; mRNA splicing, via spliceosome [GO:0000398]; mRNA stabilization [GO:0048255]; negative regulation of hematopoietic progenitor cell differentiation [GO:1901533]; positive regulation of translation [GO:0045727]; regulation of neuron differentiation [GO:0045664]; RNA methylation [GO:0001510]; spermatogenesis [GO:0007283]; stem cell population maintenance [GO:0019827]
Q9HCG8	reviewed	CWC22_HUMAN	Pre-mRNA-splicing factor CWC22 homolog (Nucampholin homolog) (fSAPb)	CWC22 KIAA1604 NCM	mRNA splicing, via spliceosome [GO:0000398]; regulation of mRNA splicing, via spliceosome [GO:0048024]
Q9HCS7	reviewed	SYF1_HUMAN	Pre-mRNA-splicing factor SYF1 (Protein HCNP) (XPA-binding protein 2)	XAB2 HCNP KIAA1177 SYF1 PP3898	blastocyst development [GO:0001824]; DNA-templated transcription [GO:0006351]; generation of catalytic spliceosome for first transesterification step [GO:0000349]; mRNA splicing, via spliceosome [GO:0000398]; transcription-coupled nucleotide-excision repair [GO:0006283]
Q9NQ29	reviewed	LUC7L_HUMAN	Putative RNA-binding protein Luc7-like 1 (Putative SR protein LUC7B1) (SR+89)	LUC7L LUC7L1	mRNA splice site recognition [GO:0006376]; negative regulation of striated muscle tissue development [GO:0045843]
Q9NVM4	reviewed	ANM7_HUMAN	Protein arginine N-methyltransferase 7 (EC 2.1.1.321) (Histone-arginine N-methyltransferase PRMT7) ([Myelin basic protein]-arginine N-methyltransferase PRMT7)	PRMT7 KIAA1933	chromatin remodeling [GO:0006338]; genomic imprinting [GO:0071514]; peptidyl-arginine methylation [GO:0018216]; regulation of protein binding [GO:0043393]; spliceosomal snRNP assembly [GO:0000387]
Q9NW64	reviewed	RBM22_HUMAN	Pre-mRNA-splicing factor RBM22 (RNA-binding motif protein 22) (Zinc finger CCCH domain-containing protein 16)	RBM22 ZC3H16 199G4	cellular response to xenobiotic stimulus [GO:0071466]; mRNA cis splicing, via spliceosome [GO:0045292]; mRNA splicing, via spliceosome [GO:0000398]; positive regulation of protein export from nucleus [GO:0046827]; positive regulation of protein import into nucleus [GO:0042307]; positive regulation of RNA splicing [GO:0033120]
Q9NWZ8	reviewed	GEMI8_HUMAN	Gem-associated protein 8 (Gemin-8) (Protein FAM51A1)	GEMIN8 FAM51A1	spliceosomal snRNP assembly [GO:0000387]
Q9NX01	reviewed	TXN4B_HUMAN	Thioredoxin-like protein 4B (Dim1-like protein)	TXNL4B DIM2 DLP	mRNA splicing, via spliceosome [GO:0000398]
Q9NXE8	reviewed	CWC25_HUMAN	Pre-mRNA-splicing factor CWC25 homolog (Coiled-coil domain-containing protein 49) (Spliceosome-associated protein homolog CWC25)	CWC25 CCDC49	mRNA splicing, via spliceosome [GO:0000398]
Q9NZ63	reviewed	TLS1_HUMAN	Splicing factor C9orf78 (Hepatocellular carcinoma-associated antigen 59)	C9orf78 HCA59	chromosome segregation [GO:0007059]; mRNA cis splicing, via spliceosome [GO:0045292]; mRNA splicing, via spliceosome [GO:0000398]; regulation of homologous chromosome segregation [GO:0060629]
Q9P013	reviewed	CWC15_HUMAN	Spliceosome-associated protein CWC15 homolog	CWC15 C11orf5 AD-002 HSPC148	mRNA cis splicing, via spliceosome [GO:0045292]; mRNA splicing, via spliceosome [GO:0000398]
Q9UBB9	reviewed	TFP11_HUMAN	Tuftelin-interacting protein 11 (Septin and tuftelin-interacting protein 1) (STIP-1)	TFIP11 STIP HSPC006	biomineral tissue development [GO:0031214]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of DNA ligase activity [GO:1904876]; negative regulation of double-strand break repair via nonhomologous end joining [GO:2001033]; negative regulation of protein binding [GO:0032091]; negative regulation of protein-containing complex assembly [GO:0031333]; protection from non-homologous end joining at telomere [GO:0031848]; RNA processing [GO:0006396]; spliceosomal complex disassembly [GO:0000390]
Q9UHI6	reviewed	DDX20_HUMAN	Probable ATP-dependent RNA helicase DDX20 (EC 3.6.1.15) (EC 3.6.4.13) (Component of gems 3) (DEAD box protein 20) (DEAD box protein DP 103) (Gemin-3)	DDX20 DP103 GEMIN3	negative regulation of cell population proliferation [GO:0008285]; negative regulation of transcription by RNA polymerase II [GO:0000122]; oogenesis [GO:0048477]; positive regulation of apoptotic process [GO:0043065]; regulation of steroid biosynthetic process [GO:0050810]; RNA processing [GO:0006396]; spliceosomal snRNP assembly [GO:0000387]; spliceosomal tri-snRNP complex assembly [GO:0000244]
Q9UHX1	reviewed	PUF60_HUMAN	Poly(U)-binding-splicing factor PUF60 (60 kDa poly(U)-binding-splicing factor) (FUSE-binding protein-interacting repressor) (FBP-interacting repressor) (Ro-binding protein 1) (RoBP1) (Siah-binding protein 1) (Siah-BP1)	PUF60 FIR ROBPI SIAHBP1	alternative mRNA splicing, via spliceosome [GO:0000380]; apoptotic process [GO:0006915]; mRNA splice site recognition [GO:0006376]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
Q9UJV9	reviewed	DDX41_HUMAN	Probable ATP-dependent RNA helicase DDX41 (EC 3.6.4.13) (DEAD box protein 41) (DEAD box protein abstrakt homolog)	DDX41 ABS	apoptotic process [GO:0006915]; cell differentiation [GO:0030154]; cell population proliferation [GO:0008283]; mRNA splicing, via spliceosome [GO:0000398]
Q9UK45	reviewed	LSM7_HUMAN	U6 snRNA-associated Sm-like protein LSm7	LSM7	mRNA splicing, via spliceosome [GO:0000398]; nuclear-transcribed mRNA catabolic process [GO:0000956]
Q9UK59	reviewed	DBR1_HUMAN	Lariat debranching enzyme (EC 3.1.4.-)	DBR1	mRNA splicing, via spliceosome [GO:0000398]; RNA fragment catabolic process [GO:0000292]; RNA splicing, via transesterification reactions [GO:0000375]
Q9UKA9	reviewed	PTBP2_HUMAN	Polypyrimidine tract-binding protein 2 (Neural polypyrimidine tract-binding protein) (Neurally-enriched homolog of PTB) (PTB-like protein)	PTBP2 NPTB PTB PTBLP	mRNA splice site recognition [GO:0006376]; negative regulation of RNA splicing [GO:0033119]; regulation of neural precursor cell proliferation [GO:2000177]; regulation of RNA splicing [GO:0043484]
Q9UKM9	reviewed	RALY_HUMAN	RNA-binding protein Raly (Autoantigen p542) (Heterogeneous nuclear ribonucleoprotein C-like 2) (hnRNP core protein C-like 2) (hnRNP associated with lethal yellow protein homolog)	RALY HNRPCL2 P542	cholesterol homeostasis [GO:0042632]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of transcription by RNA polymerase II [GO:0000122]
Q9ULR0	reviewed	ISY1_HUMAN	Pre-mRNA-splicing factor ISY1 homolog	ISY1 KIAA1160	generation of catalytic spliceosome for second transesterification step [GO:0000350]; mRNA 3'-splice site recognition [GO:0000389]; mRNA splicing, via spliceosome [GO:0000398]
Q9UMS4	reviewed	PRP19_HUMAN	Pre-mRNA-processing factor 19 (EC 2.3.2.27) (Nuclear matrix protein 200) (PRP19/PSO4 homolog) (hPso4) (RING-type E3 ubiquitin transferase PRP19) (Senescence evasion factor)	PRPF19 NMP200 PRP19 SNEV	DNA damage checkpoint signaling [GO:0000077]; double-strand break repair via nonhomologous end joining [GO:0006303]; lipid biosynthetic process [GO:0008610]; mRNA splicing, via spliceosome [GO:0000398]; positive regulation of mRNA splicing, via spliceosome [GO:0048026]; proteasomal protein catabolic process [GO:0010498]; protein K63-linked ubiquitination [GO:0070534]; protein localization [GO:0008104]; protein polyubiquitination [GO:0000209]; spliceosomal complex assembly [GO:0000245]; spliceosomal tri-snRNP complex assembly [GO:0000244]
Q9UNP9	reviewed	PPIE_HUMAN	Peptidyl-prolyl cis-trans isomerase E (PPIase E) (EC 5.2.1.8) (Cyclophilin E) (Cyclophilin-33) (Rotamase E)	PPIE CYP33	mRNA splicing, via spliceosome [GO:0000398]; positive regulation of viral genome replication [GO:0045070]; protein folding [GO:0006457]; protein peptidyl-prolyl isomerization [GO:0000413]; regulation of DNA-templated transcription [GO:0006355]
Q9UNW9	reviewed	NOVA2_HUMAN	RNA-binding protein Nova-2 (Astrocytic NOVA1-like RNA-binding protein) (Neuro-oncological ventral antigen 2)	NOVA2 ANOVA NOVA3	central nervous system neuron development [GO:0021954]; mRNA splicing, via spliceosome [GO:0000398]; negative regulation of cold-induced thermogenesis [GO:0120163]; neuron differentiation [GO:0030182]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of axon guidance [GO:1902667]; regulation of RNA metabolic process [GO:0051252]
Q9UPE1	reviewed	SRPK3_HUMAN	SRSF protein kinase 3 (EC 2.7.11.1) (Muscle-specific serine kinase 1) (MSSK-1) (Serine/arginine-rich protein-specific kinase 3) (SR-protein-specific kinase 3) (Serine/threonine-protein kinase 23)	SRPK3 MSSK1 STK23	cell differentiation [GO:0030154]; intracellular signal transduction [GO:0035556]; muscle tissue development [GO:0060537]; regulation of mRNA processing [GO:0050684]; skeletal muscle tissue development [GO:0007519]; spliceosomal complex assembly [GO:0000245]
Q9UQ35	reviewed	SRRM2_HUMAN	Serine/arginine repetitive matrix protein 2 (300 kDa nuclear matrix antigen) (Serine/arginine-rich splicing factor-related nuclear matrix protein of 300 kDa) (SR-related nuclear matrix protein of 300 kDa) (Ser/Arg-related nuclear matrix protein of 300 kDa) (Splicing coactivator subunit SRm300) (Tax-responsive enhancer element-binding protein 803) (TaxREB803)	SRRM2 KIAA0324 SRL300 SRM300 HSPC075	mRNA splicing, via spliceosome [GO:0000398]
Q9Y333	reviewed	LSM2_HUMAN	U6 snRNA-associated Sm-like protein LSm2 (Protein G7b) (Small nuclear ribonuclear protein D homolog) (snRNP core Sm-like protein Sm-x5)	LSM2 C6orf28 G7B	mRNA catabolic process [GO:0006402]; mRNA splicing, via spliceosome [GO:0000398]; spliceosomal tri-snRNP complex assembly [GO:0000244]
Q9Y383	reviewed	LC7L2_HUMAN	Putative RNA-binding protein Luc7-like 2	LUC7L2 CGI-59 CGI-74	mRNA splice site recognition [GO:0006376]
Q9Y388	reviewed	RBMX2_HUMAN	RNA-binding motif protein, X-linked 2	RBMX2 CGI-79	mRNA splicing, via spliceosome [GO:0000398]; U2-type prespliceosome assembly [GO:1903241]
Q9Y3B4	reviewed	SF3B6_HUMAN	Splicing factor 3B subunit 6 (Pre-mRNA branch site protein p14) (SF3b 14 kDa subunit) (SF3B14a) (Spliceosome-associated protein, 14-kDa) (Splicing factor 3b, subunit 6, 14kDa)	SF3B6 SAP14 SF3B14 SF3B14A CGI-110 HSPC175 HT006	blastocyst formation [GO:0001825]; mRNA splicing, via spliceosome [GO:0000398]; U2-type prespliceosome assembly [GO:1903241]
Q9Y3C6	reviewed	PPIL1_HUMAN	Peptidyl-prolyl cis-trans isomerase-like 1 (PPIase) (EC 5.2.1.8) (Rotamase PPIL1)	PPIL1 CYPL1 CGI-124 UNQ2425/PRO4984	embryonic brain development [GO:1990403]; mRNA splicing, via spliceosome [GO:0000398]; protein folding [GO:0006457]; protein peptidyl-prolyl isomerization [GO:0000413]
Q9Y3F4	reviewed	STRAP_HUMAN	Serine-threonine kinase receptor-associated protein (MAP activator with WD repeats) (UNR-interacting protein) (WD-40 repeat protein PT-WD)	STRAP MAWD UNRIP	alternative mRNA splicing, via spliceosome [GO:0000380]; maintenance of gastrointestinal epithelium [GO:0030277]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transforming growth factor beta receptor signaling pathway [GO:0030512]; neuron differentiation [GO:0030182]; spliceosomal snRNP assembly [GO:0000387]
Q9Y4C8	reviewed	RBM19_HUMAN	Probable RNA-binding protein 19 (RNA-binding motif protein 19)	RBM19 KIAA0682	mRNA splicing, via spliceosome [GO:0000398]; positive regulation of embryonic development [GO:0040019]
Q9Y4Y9	reviewed	LSM5_HUMAN	U6 snRNA-associated Sm-like protein LSm5	LSM5	mRNA catabolic process [GO:0006402]; mRNA processing [GO:0006397]; mRNA splicing, via spliceosome [GO:0000398]; response to bacterium [GO:0009617]
Q9Y4Z0	reviewed	LSM4_HUMAN	U6 snRNA-associated Sm-like protein LSm4 (Glycine-rich protein) (GRP)	LSM4	mRNA splicing, via spliceosome [GO:0000398]; nuclear-transcribed mRNA catabolic process [GO:0000956]; P-body assembly [GO:0033962]; RNA splicing [GO:0008380]; spliceosomal snRNP assembly [GO:0000387]
Q9Y5B6	reviewed	PAXB1_HUMAN	PAX3- and PAX7-binding protein 1 (GC-rich sequence DNA-binding factor 1)	PAXBP1 C21orf66 GCFC GCFC1	mRNA splicing, via spliceosome [GO:0000398]; muscle organ development [GO:0007517]; positive regulation of myoblast proliferation [GO:2000288]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of skeletal muscle satellite cell proliferation [GO:0014842]; transcription by RNA polymerase II [GO:0006366]
Q9Y5S9	reviewed	RBM8A_HUMAN	RNA-binding protein 8A (Binder of OVCA1-1) (BOV-1) (RNA-binding motif protein 8A) (RNA-binding protein Y14) (Ribonucleoprotein RBM8A)	RBM8A RBM8 HSPC114 MDS014	mRNA export from nucleus [GO:0006406]; mRNA splicing, via spliceosome [GO:0000398]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of mRNA processing [GO:0050684]; regulation of nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:2000622]; regulation of translation [GO:0006417]; RNA splicing [GO:0008380]
Q9Y5U2	reviewed	TSSC4_HUMAN	U5 small nuclear ribonucleoprotein TSSC4 (Tumor-suppressing STF cDNA 4 protein) (Tumor-suppressing subchromosomal transferable fragment candidate gene 4 protein)	TSSC4	spliceosomal snRNP assembly [GO:0000387]; spliceosomal tri-snRNP complex assembly [GO:0000244]
Q12872	reviewed	SFSWA_HUMAN	Splicing factor, suppressor of white-apricot homolog (Splicing factor, arginine/serine-rich 8) (Suppressor of white apricot protein homolog)	SFSWAP SFRS8 SWAP	alternative mRNA splicing, via spliceosome [GO:0000380]; mRNA 5'-splice site recognition [GO:0000395]; negative regulation of mRNA splicing, via spliceosome [GO:0048025]
Q15695	reviewed	U2AFL_HUMAN	U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 1 (CCCH type zinc finger, RNA-binding motif and serine/arginine rich protein 1) (U2(RNU2) small nuclear RNA auxiliary factor 1-like 1)	ZRSR2P1 U2AF1-RS1 U2AF1L1 U2AF1P U2AF1RS1 U2AFBPL ZRSR1	mRNA splicing, via spliceosome [GO:0000398]
Q69YN2	reviewed	C19L1_HUMAN	CWF19-like protein 1 (C19L1)	CWF19L1	mRNA splicing, via spliceosome [GO:0000398]
Q86UA1	reviewed	PRP39_HUMAN	Pre-mRNA-processing factor 39 (PRP39 homolog)	PRPF39	mRNA 5'-splice site recognition [GO:0000395]
Q8TBF4	reviewed	ZCRB1_HUMAN	Zinc finger CCHC-type and RNA-binding motif-containing protein 1 (U11/U12 small nuclear ribonucleoprotein 31 kDa protein) (U11/U12 snRNP 31 kDa protein) (U11/U12-31K)	ZCRB1	mRNA splicing, via spliceosome [GO:0000398]; RNA splicing [GO:0008380]
Q9BRR8	reviewed	GPTC1_HUMAN	G patch domain-containing protein 1 (Evolutionarily conserved G-patch domain-containing protein)	GPATCH1 ECGP GPATC1	mRNA splicing, via spliceosome [GO:0000398]
A0A0A0MRR7	unreviewed	A0A0A0MRR7_HUMAN	U1 small nuclear ribonucleoprotein C (U1 snRNP C) (U1-C) (U1C)	SNRPC	mRNA 5'-splice site recognition [GO:0000395]; spliceosomal snRNP assembly [GO:0000387]
A0A0S2Z4V5	unreviewed	A0A0S2Z4V5_HUMAN	Polyglutamine-binding protein 1 (Polyglutamine tract-binding protein 1)	PQBP1 hCG_19821	alternative mRNA splicing, via spliceosome [GO:0000380]; innate immune response [GO:0045087]; neuron projection development [GO:0031175]; regulation of dendrite morphogenesis [GO:0048814]
A0A8I5KPT4	unreviewed	A0A8I5KPT4_HUMAN	Protein arginine N-methyltransferase (EC 2.1.1.321)	PRMT7	cell differentiation [GO:0030154]; methylation [GO:0032259]; spliceosomal snRNP assembly [GO:0000387]
A0A8J9FJK1	unreviewed	A0A8J9FJK1_HUMAN	Gem-associated protein 2	GEMIN2	spliceosomal complex assembly [GO:0000245]; spliceosomal snRNP assembly [GO:0000387]
A8K8B2	unreviewed	A8K8B2_HUMAN	non-specific serine/threonine protein kinase (EC 2.7.11.1)		intracellular signal transduction [GO:0035556]; regulation of mRNA processing [GO:0050684]; spliceosomal complex assembly [GO:0000245]
A8MWD9	reviewed	RUXGL_HUMAN	Putative small nuclear ribonucleoprotein G-like protein 15	SNRPGP15	mRNA splicing, via spliceosome [GO:0000398]; spliceosomal snRNP assembly [GO:0000387]
B4DN41	unreviewed	B4DN41_HUMAN	Probable ATP-dependent RNA helicase DDX5 (EC 3.6.4.13) (DEAD box protein 5)		alternative mRNA splicing, via spliceosome [GO:0000380]; rhythmic process [GO:0048511]
B4DNG2	unreviewed	B4DNG2_HUMAN	Probable ATP-dependent RNA helicase DDX5 (EC 3.6.4.13) (DEAD box protein 5)		alternative mRNA splicing, via spliceosome [GO:0000380]; rhythmic process [GO:0048511]
B5BUE6	unreviewed	B5BUE6_HUMAN	Probable ATP-dependent RNA helicase DDX5 (EC 3.6.4.13) (DEAD box protein 5)	DDX5	alternative mRNA splicing, via spliceosome [GO:0000380]; rhythmic process [GO:0048511]
C9JQX9	unreviewed	C9JQX9_HUMAN	Nuclear cap-binding protein subunit 2 (20 kDa nuclear cap-binding protein)	NCBP2	mRNA cis splicing, via spliceosome [GO:0045292]; regulatory ncRNA-mediated gene silencing [GO:0031047]
D3DU92	unreviewed	D3DU92_HUMAN	RNA-binding protein with serine-rich domain 1	rnps1	mRNA splicing, via spliceosome [GO:0000398]
E9PJF4	unreviewed	E9PJF4_HUMAN	Methylosome subunit pICln (Chloride channel, nucleotide sensitive 1A) (Chloride conductance regulatory protein ICln)	CLNS1A	cell volume homeostasis [GO:0006884]; chloride transport [GO:0006821]; spliceosomal snRNP assembly [GO:0000387]
E9PMI6	unreviewed	E9PMI6_HUMAN	Methylosome subunit pICln (Chloride channel, nucleotide sensitive 1A) (Chloride conductance regulatory protein ICln)	CLNS1A	cell volume homeostasis [GO:0006884]; chloride transport [GO:0006821]; spliceosomal snRNP assembly [GO:0000387]
F5GY56	unreviewed	F5GY56_HUMAN	Pre-mRNA-processing factor 19 (EC 2.3.2.27)	PRPF19	DNA repair [GO:0006281]; mRNA splicing, via spliceosome [GO:0000398]; protein K63-linked ubiquitination [GO:0070534]
F5H2I0	unreviewed	F5H2I0_HUMAN	Pre-mRNA-processing factor 19 (EC 2.3.2.27)	PRPF19	DNA repair [GO:0006281]; mRNA splicing, via spliceosome [GO:0000398]; protein K63-linked ubiquitination [GO:0070534]
F5H658	unreviewed	F5H658_HUMAN	RNA helicase (EC 3.6.4.13)	DHX8	mRNA splicing, via spliceosome [GO:0000398]
