Entry	Reviewed	Entry Name	Protein names	Gene Names	Gene Ontology (biological process)
A0A4D5RAD4	unreviewed	A0A4D5RAD4_HUMAN	Annexin		adaptive immune response [GO:0002250]; alpha-beta T cell differentiation [GO:0046632]; arachidonic acid secretion [GO:0050482]; cell surface receptor signaling pathway [GO:0007166]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; DNA duplex unwinding [GO:0032508]; endocrine pancreas development [GO:0031018]; estrous cycle [GO:0044849]; gliogenesis [GO:0042063]; granulocyte chemotaxis [GO:0071621]; hepatocyte differentiation [GO:0070365]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; keratinocyte differentiation [GO:0030216]; myoblast migration involved in skeletal muscle regeneration [GO:0014839]; negative regulation of exocytosis [GO:0045920]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; neutrophil clearance [GO:0097350]; positive regulation of cell migration involved in sprouting angiogenesis [GO:0090050]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of prostaglandin biosynthetic process [GO:0031394]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; positive regulation of vesicle fusion [GO:0031340]; positive regulation of wound healing [GO:0090303]; prolactin secretion [GO:0070459]; prostate gland development [GO:0030850]; regulation of cell shape [GO:0008360]; regulation of hormone secretion [GO:0046883]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-1 production [GO:0032652]; regulation of leukocyte migration [GO:0002685]; response to estradiol [GO:0032355]; response to interleukin-1 [GO:0070555]; response to peptide hormone [GO:0043434]; response to X-ray [GO:0010165]
A0A4D5RAD9	unreviewed	A0A4D5RAD9_HUMAN	Annexin A1		alpha-beta T cell differentiation [GO:0046632]; arachidonic acid secretion [GO:0050482]; cell surface receptor signaling pathway [GO:0007166]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; DNA duplex unwinding [GO:0032508]; endocrine pancreas development [GO:0031018]; estrous cycle [GO:0044849]; gliogenesis [GO:0042063]; granulocyte chemotaxis [GO:0071621]; hepatocyte differentiation [GO:0070365]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; keratinocyte differentiation [GO:0030216]; myoblast migration involved in skeletal muscle regeneration [GO:0014839]; negative regulation of exocytosis [GO:0045920]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; neutrophil clearance [GO:0097350]; positive regulation of cell migration involved in sprouting angiogenesis [GO:0090050]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of prostaglandin biosynthetic process [GO:0031394]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; positive regulation of vesicle fusion [GO:0031340]; positive regulation of wound healing [GO:0090303]; prolactin secretion [GO:0070459]; prostate gland development [GO:0030850]; regulation of cell shape [GO:0008360]; regulation of hormone secretion [GO:0046883]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-1 production [GO:0032652]; regulation of leukocyte migration [GO:0002685]; response to estradiol [GO:0032355]; response to interleukin-1 [GO:0070555]; response to peptide hormone [GO:0043434]; response to X-ray [GO:0010165]
A0A4D5RAG0	unreviewed	A0A4D5RAG0_HUMAN	Annexin		adaptive immune response [GO:0002250]; alpha-beta T cell differentiation [GO:0046632]; arachidonic acid secretion [GO:0050482]; cell surface receptor signaling pathway [GO:0007166]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; DNA duplex unwinding [GO:0032508]; endocrine pancreas development [GO:0031018]; estrous cycle [GO:0044849]; gliogenesis [GO:0042063]; granulocyte chemotaxis [GO:0071621]; hepatocyte differentiation [GO:0070365]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; keratinocyte differentiation [GO:0030216]; myoblast migration involved in skeletal muscle regeneration [GO:0014839]; negative regulation of exocytosis [GO:0045920]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; neutrophil clearance [GO:0097350]; positive regulation of cell migration involved in sprouting angiogenesis [GO:0090050]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of prostaglandin biosynthetic process [GO:0031394]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; positive regulation of vesicle fusion [GO:0031340]; positive regulation of wound healing [GO:0090303]; prolactin secretion [GO:0070459]; prostate gland development [GO:0030850]; regulation of cell shape [GO:0008360]; regulation of hormone secretion [GO:0046883]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-1 production [GO:0032652]; regulation of leukocyte migration [GO:0002685]; response to estradiol [GO:0032355]; response to interleukin-1 [GO:0070555]; response to peptide hormone [GO:0043434]; response to X-ray [GO:0010165]
A0A4D5RAH0	unreviewed	A0A4D5RAH0_HUMAN	Annexin		alpha-beta T cell differentiation [GO:0046632]; arachidonic acid secretion [GO:0050482]; cell surface receptor signaling pathway [GO:0007166]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; DNA duplex unwinding [GO:0032508]; endocrine pancreas development [GO:0031018]; estrous cycle [GO:0044849]; gliogenesis [GO:0042063]; granulocyte chemotaxis [GO:0071621]; hepatocyte differentiation [GO:0070365]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; keratinocyte differentiation [GO:0030216]; myoblast migration involved in skeletal muscle regeneration [GO:0014839]; negative regulation of exocytosis [GO:0045920]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; neutrophil clearance [GO:0097350]; positive regulation of cell migration involved in sprouting angiogenesis [GO:0090050]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of prostaglandin biosynthetic process [GO:0031394]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; positive regulation of vesicle fusion [GO:0031340]; positive regulation of wound healing [GO:0090303]; prolactin secretion [GO:0070459]; prostate gland development [GO:0030850]; regulation of cell shape [GO:0008360]; regulation of hormone secretion [GO:0046883]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-1 production [GO:0032652]; regulation of leukocyte migration [GO:0002685]; response to estradiol [GO:0032355]; response to interleukin-1 [GO:0070555]; response to peptide hormone [GO:0043434]; response to X-ray [GO:0010165]
A0A4D5RAH1	unreviewed	A0A4D5RAH1_HUMAN	Annexin		adaptive immune response [GO:0002250]; alpha-beta T cell differentiation [GO:0046632]; arachidonic acid secretion [GO:0050482]; cell surface receptor signaling pathway [GO:0007166]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; DNA duplex unwinding [GO:0032508]; endocrine pancreas development [GO:0031018]; estrous cycle [GO:0044849]; gliogenesis [GO:0042063]; granulocyte chemotaxis [GO:0071621]; hepatocyte differentiation [GO:0070365]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; keratinocyte differentiation [GO:0030216]; myoblast migration involved in skeletal muscle regeneration [GO:0014839]; negative regulation of exocytosis [GO:0045920]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; neutrophil clearance [GO:0097350]; positive regulation of cell migration involved in sprouting angiogenesis [GO:0090050]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of prostaglandin biosynthetic process [GO:0031394]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; positive regulation of vesicle fusion [GO:0031340]; positive regulation of wound healing [GO:0090303]; prolactin secretion [GO:0070459]; prostate gland development [GO:0030850]; regulation of cell shape [GO:0008360]; regulation of hormone secretion [GO:0046883]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-1 production [GO:0032652]; regulation of leukocyte migration [GO:0002685]; response to estradiol [GO:0032355]; response to interleukin-1 [GO:0070555]; response to peptide hormone [GO:0043434]; response to X-ray [GO:0010165]
A0A4D5RAH8	unreviewed	A0A4D5RAH8_HUMAN	Annexin		adaptive immune response [GO:0002250]; alpha-beta T cell differentiation [GO:0046632]; arachidonic acid secretion [GO:0050482]; cell surface receptor signaling pathway [GO:0007166]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; DNA duplex unwinding [GO:0032508]; endocrine pancreas development [GO:0031018]; estrous cycle [GO:0044849]; gliogenesis [GO:0042063]; granulocyte chemotaxis [GO:0071621]; hepatocyte differentiation [GO:0070365]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; keratinocyte differentiation [GO:0030216]; myoblast migration involved in skeletal muscle regeneration [GO:0014839]; negative regulation of exocytosis [GO:0045920]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; neutrophil clearance [GO:0097350]; positive regulation of cell migration involved in sprouting angiogenesis [GO:0090050]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of prostaglandin biosynthetic process [GO:0031394]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; positive regulation of vesicle fusion [GO:0031340]; positive regulation of wound healing [GO:0090303]; prolactin secretion [GO:0070459]; prostate gland development [GO:0030850]; regulation of cell shape [GO:0008360]; regulation of hormone secretion [GO:0046883]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-1 production [GO:0032652]; regulation of leukocyte migration [GO:0002685]; response to estradiol [GO:0032355]; response to interleukin-1 [GO:0070555]; response to peptide hormone [GO:0043434]; response to X-ray [GO:0010165]
A0A4D5RAI2	unreviewed	A0A4D5RAI2_HUMAN	Annexin A1		alpha-beta T cell differentiation [GO:0046632]; arachidonic acid secretion [GO:0050482]; cell surface receptor signaling pathway [GO:0007166]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; DNA duplex unwinding [GO:0032508]; endocrine pancreas development [GO:0031018]; estrous cycle [GO:0044849]; gliogenesis [GO:0042063]; granulocyte chemotaxis [GO:0071621]; hepatocyte differentiation [GO:0070365]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; keratinocyte differentiation [GO:0030216]; myoblast migration involved in skeletal muscle regeneration [GO:0014839]; negative regulation of exocytosis [GO:0045920]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; neutrophil clearance [GO:0097350]; positive regulation of cell migration involved in sprouting angiogenesis [GO:0090050]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of prostaglandin biosynthetic process [GO:0031394]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; positive regulation of vesicle fusion [GO:0031340]; positive regulation of wound healing [GO:0090303]; prolactin secretion [GO:0070459]; prostate gland development [GO:0030850]; regulation of cell shape [GO:0008360]; regulation of hormone secretion [GO:0046883]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-1 production [GO:0032652]; regulation of leukocyte migration [GO:0002685]; response to estradiol [GO:0032355]; response to interleukin-1 [GO:0070555]; response to peptide hormone [GO:0043434]; response to X-ray [GO:0010165]
A0A4D5RAI5	unreviewed	A0A4D5RAI5_HUMAN	Annexin		adaptive immune response [GO:0002250]; alpha-beta T cell differentiation [GO:0046632]; arachidonic acid secretion [GO:0050482]; cell surface receptor signaling pathway [GO:0007166]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; DNA duplex unwinding [GO:0032508]; endocrine pancreas development [GO:0031018]; estrous cycle [GO:0044849]; gliogenesis [GO:0042063]; granulocyte chemotaxis [GO:0071621]; hepatocyte differentiation [GO:0070365]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; keratinocyte differentiation [GO:0030216]; myoblast migration involved in skeletal muscle regeneration [GO:0014839]; negative regulation of exocytosis [GO:0045920]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; neutrophil clearance [GO:0097350]; positive regulation of cell migration involved in sprouting angiogenesis [GO:0090050]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of prostaglandin biosynthetic process [GO:0031394]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; positive regulation of vesicle fusion [GO:0031340]; positive regulation of wound healing [GO:0090303]; prolactin secretion [GO:0070459]; prostate gland development [GO:0030850]; regulation of cell shape [GO:0008360]; regulation of hormone secretion [GO:0046883]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-1 production [GO:0032652]; regulation of leukocyte migration [GO:0002685]; response to estradiol [GO:0032355]; response to interleukin-1 [GO:0070555]; response to peptide hormone [GO:0043434]; response to X-ray [GO:0010165]
A0A4D5RAJ5	unreviewed	A0A4D5RAJ5_HUMAN	Annexin		adaptive immune response [GO:0002250]; alpha-beta T cell differentiation [GO:0046632]; arachidonic acid secretion [GO:0050482]; cell surface receptor signaling pathway [GO:0007166]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; DNA duplex unwinding [GO:0032508]; endocrine pancreas development [GO:0031018]; estrous cycle [GO:0044849]; gliogenesis [GO:0042063]; granulocyte chemotaxis [GO:0071621]; hepatocyte differentiation [GO:0070365]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; keratinocyte differentiation [GO:0030216]; myoblast migration involved in skeletal muscle regeneration [GO:0014839]; negative regulation of exocytosis [GO:0045920]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; neutrophil clearance [GO:0097350]; positive regulation of cell migration involved in sprouting angiogenesis [GO:0090050]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of prostaglandin biosynthetic process [GO:0031394]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; positive regulation of vesicle fusion [GO:0031340]; positive regulation of wound healing [GO:0090303]; prolactin secretion [GO:0070459]; prostate gland development [GO:0030850]; regulation of cell shape [GO:0008360]; regulation of hormone secretion [GO:0046883]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-1 production [GO:0032652]; regulation of leukocyte migration [GO:0002685]; response to estradiol [GO:0032355]; response to interleukin-1 [GO:0070555]; response to peptide hormone [GO:0043434]; response to X-ray [GO:0010165]
A0A4D5RAS2	unreviewed	A0A4D5RAS2_HUMAN	Annexin A1		alpha-beta T cell differentiation [GO:0046632]; arachidonic acid secretion [GO:0050482]; cell surface receptor signaling pathway [GO:0007166]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; DNA duplex unwinding [GO:0032508]; endocrine pancreas development [GO:0031018]; estrous cycle [GO:0044849]; gliogenesis [GO:0042063]; granulocyte chemotaxis [GO:0071621]; hepatocyte differentiation [GO:0070365]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; keratinocyte differentiation [GO:0030216]; myoblast migration involved in skeletal muscle regeneration [GO:0014839]; negative regulation of exocytosis [GO:0045920]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; neutrophil clearance [GO:0097350]; positive regulation of cell migration involved in sprouting angiogenesis [GO:0090050]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of prostaglandin biosynthetic process [GO:0031394]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; positive regulation of vesicle fusion [GO:0031340]; positive regulation of wound healing [GO:0090303]; prolactin secretion [GO:0070459]; prostate gland development [GO:0030850]; regulation of cell shape [GO:0008360]; regulation of hormone secretion [GO:0046883]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-1 production [GO:0032652]; regulation of leukocyte migration [GO:0002685]; response to estradiol [GO:0032355]; response to interleukin-1 [GO:0070555]; response to peptide hormone [GO:0043434]; response to X-ray [GO:0010165]
A0A4D5RAT3	unreviewed	A0A4D5RAT3_HUMAN	Annexin		alpha-beta T cell differentiation [GO:0046632]; arachidonic acid secretion [GO:0050482]; cell surface receptor signaling pathway [GO:0007166]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; DNA duplex unwinding [GO:0032508]; endocrine pancreas development [GO:0031018]; estrous cycle [GO:0044849]; gliogenesis [GO:0042063]; granulocyte chemotaxis [GO:0071621]; hepatocyte differentiation [GO:0070365]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; keratinocyte differentiation [GO:0030216]; myoblast migration involved in skeletal muscle regeneration [GO:0014839]; negative regulation of exocytosis [GO:0045920]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; neutrophil clearance [GO:0097350]; positive regulation of cell migration involved in sprouting angiogenesis [GO:0090050]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of prostaglandin biosynthetic process [GO:0031394]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; positive regulation of vesicle fusion [GO:0031340]; positive regulation of wound healing [GO:0090303]; prolactin secretion [GO:0070459]; prostate gland development [GO:0030850]; regulation of cell shape [GO:0008360]; regulation of hormone secretion [GO:0046883]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-1 production [GO:0032652]; regulation of leukocyte migration [GO:0002685]; response to estradiol [GO:0032355]; response to interleukin-1 [GO:0070555]; response to peptide hormone [GO:0043434]; response to X-ray [GO:0010165]
A0A4D5RAU4	unreviewed	A0A4D5RAU4_HUMAN	Annexin		adaptive immune response [GO:0002250]; alpha-beta T cell differentiation [GO:0046632]; arachidonic acid secretion [GO:0050482]; cell surface receptor signaling pathway [GO:0007166]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; DNA duplex unwinding [GO:0032508]; endocrine pancreas development [GO:0031018]; estrous cycle [GO:0044849]; gliogenesis [GO:0042063]; granulocyte chemotaxis [GO:0071621]; hepatocyte differentiation [GO:0070365]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; keratinocyte differentiation [GO:0030216]; myoblast migration involved in skeletal muscle regeneration [GO:0014839]; negative regulation of exocytosis [GO:0045920]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; neutrophil clearance [GO:0097350]; positive regulation of cell migration involved in sprouting angiogenesis [GO:0090050]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of prostaglandin biosynthetic process [GO:0031394]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; positive regulation of vesicle fusion [GO:0031340]; positive regulation of wound healing [GO:0090303]; prolactin secretion [GO:0070459]; prostate gland development [GO:0030850]; regulation of cell shape [GO:0008360]; regulation of hormone secretion [GO:0046883]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-1 production [GO:0032652]; regulation of leukocyte migration [GO:0002685]; response to estradiol [GO:0032355]; response to interleukin-1 [GO:0070555]; response to peptide hormone [GO:0043434]; response to X-ray [GO:0010165]
A0A4D5RBK2	unreviewed	A0A4D5RBK2_HUMAN	Annexin A1		alpha-beta T cell differentiation [GO:0046632]; arachidonic acid secretion [GO:0050482]; cell surface receptor signaling pathway [GO:0007166]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; DNA duplex unwinding [GO:0032508]; endocrine pancreas development [GO:0031018]; estrous cycle [GO:0044849]; gliogenesis [GO:0042063]; granulocyte chemotaxis [GO:0071621]; hepatocyte differentiation [GO:0070365]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; keratinocyte differentiation [GO:0030216]; myoblast migration involved in skeletal muscle regeneration [GO:0014839]; negative regulation of exocytosis [GO:0045920]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; neutrophil clearance [GO:0097350]; positive regulation of cell migration involved in sprouting angiogenesis [GO:0090050]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of prostaglandin biosynthetic process [GO:0031394]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; positive regulation of vesicle fusion [GO:0031340]; positive regulation of wound healing [GO:0090303]; prolactin secretion [GO:0070459]; prostate gland development [GO:0030850]; regulation of cell shape [GO:0008360]; regulation of hormone secretion [GO:0046883]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-1 production [GO:0032652]; regulation of leukocyte migration [GO:0002685]; response to estradiol [GO:0032355]; response to interleukin-1 [GO:0070555]; response to peptide hormone [GO:0043434]; response to X-ray [GO:0010165]
A0A4D5RBL6	unreviewed	A0A4D5RBL6_HUMAN	Annexin A1 (Annexin-1)		adaptive immune response [GO:0002250]; alpha-beta T cell differentiation [GO:0046632]; arachidonic acid secretion [GO:0050482]; cell surface receptor signaling pathway [GO:0007166]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; DNA duplex unwinding [GO:0032508]; endocrine pancreas development [GO:0031018]; estrous cycle [GO:0044849]; gliogenesis [GO:0042063]; granulocyte chemotaxis [GO:0071621]; hepatocyte differentiation [GO:0070365]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; keratinocyte differentiation [GO:0030216]; myoblast migration involved in skeletal muscle regeneration [GO:0014839]; negative regulation of exocytosis [GO:0045920]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; neutrophil clearance [GO:0097350]; positive regulation of cell migration involved in sprouting angiogenesis [GO:0090050]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of prostaglandin biosynthetic process [GO:0031394]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; positive regulation of vesicle fusion [GO:0031340]; positive regulation of wound healing [GO:0090303]; prolactin secretion [GO:0070459]; prostate gland development [GO:0030850]; regulation of cell shape [GO:0008360]; regulation of hormone secretion [GO:0046883]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-1 production [GO:0032652]; regulation of leukocyte migration [GO:0002685]; response to estradiol [GO:0032355]; response to interleukin-1 [GO:0070555]; response to peptide hormone [GO:0043434]; response to X-ray [GO:0010165]
A0A4D5RBR8	unreviewed	A0A4D5RBR8_HUMAN	Annexin A1 (Annexin-1)		adaptive immune response [GO:0002250]; alpha-beta T cell differentiation [GO:0046632]; arachidonic acid secretion [GO:0050482]; cell surface receptor signaling pathway [GO:0007166]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; DNA duplex unwinding [GO:0032508]; endocrine pancreas development [GO:0031018]; estrous cycle [GO:0044849]; gliogenesis [GO:0042063]; granulocyte chemotaxis [GO:0071621]; hepatocyte differentiation [GO:0070365]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; keratinocyte differentiation [GO:0030216]; myoblast migration involved in skeletal muscle regeneration [GO:0014839]; negative regulation of exocytosis [GO:0045920]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; neutrophil clearance [GO:0097350]; positive regulation of cell migration involved in sprouting angiogenesis [GO:0090050]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of prostaglandin biosynthetic process [GO:0031394]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; positive regulation of vesicle fusion [GO:0031340]; positive regulation of wound healing [GO:0090303]; prolactin secretion [GO:0070459]; prostate gland development [GO:0030850]; regulation of cell shape [GO:0008360]; regulation of hormone secretion [GO:0046883]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-1 production [GO:0032652]; regulation of leukocyte migration [GO:0002685]; response to estradiol [GO:0032355]; response to interleukin-1 [GO:0070555]; response to peptide hormone [GO:0043434]; response to X-ray [GO:0010165]
A0A4D5RBT3	unreviewed	A0A4D5RBT3_HUMAN	Annexin A1		alpha-beta T cell differentiation [GO:0046632]; arachidonic acid secretion [GO:0050482]; cell surface receptor signaling pathway [GO:0007166]; cellular response to glucocorticoid stimulus [GO:0071385]; cellular response to hydrogen peroxide [GO:0070301]; cellular response to vascular endothelial growth factor stimulus [GO:0035924]; DNA duplex unwinding [GO:0032508]; endocrine pancreas development [GO:0031018]; estrous cycle [GO:0044849]; gliogenesis [GO:0042063]; granulocyte chemotaxis [GO:0071621]; hepatocyte differentiation [GO:0070365]; inflammatory response [GO:0006954]; insulin secretion [GO:0030073]; keratinocyte differentiation [GO:0030216]; myoblast migration involved in skeletal muscle regeneration [GO:0014839]; negative regulation of exocytosis [GO:0045920]; negative regulation of T-helper 2 cell differentiation [GO:0045629]; neutrophil clearance [GO:0097350]; positive regulation of cell migration involved in sprouting angiogenesis [GO:0090050]; positive regulation of G1/S transition of mitotic cell cycle [GO:1900087]; positive regulation of interleukin-2 production [GO:0032743]; positive regulation of neutrophil apoptotic process [GO:0033031]; positive regulation of prostaglandin biosynthetic process [GO:0031394]; positive regulation of T cell proliferation [GO:0042102]; positive regulation of T-helper 1 cell differentiation [GO:0045627]; positive regulation of vesicle fusion [GO:0031340]; positive regulation of wound healing [GO:0090303]; prolactin secretion [GO:0070459]; prostate gland development [GO:0030850]; regulation of cell shape [GO:0008360]; regulation of hormone secretion [GO:0046883]; regulation of inflammatory response [GO:0050727]; regulation of interleukin-1 production [GO:0032652]; regulation of leukocyte migration [GO:0002685]; response to estradiol [GO:0032355]; response to interleukin-1 [GO:0070555]; response to peptide hormone [GO:0043434]; response to X-ray [GO:0010165]
